id,instance_id,user_id,status,waitlist,created_at,updated_at,sync_completed_on,async_completed_on,waitlisted_on,enrolled_on,canceled_on,absent_on,async_active_on
2317,128,259,cancel,,2023-01-10 00:09:47.186575,2023-01-26 17:17:43.030056,,,,,,,
2318,109,621,enroll,,2023-01-10 00:10:16.235758,2023-01-10 00:10:16.235758,,,,,,,
2319,176,621,cancel,,2023-01-10 00:12:12.910434,2023-01-25 13:39:01.384188,,,,,,,
2320,135,259,cancel,,2023-01-10 00:14:20.219799,2023-01-10 16:50:57.729912,,,,,,,
2321,110,259,cancel,,2023-01-10 00:15:52.437315,2023-04-10 13:58:23.376278,,,,,,,
2322,122,440,cancel,,2023-01-10 00:19:43.681315,2023-01-20 14:59:37.694898,,,,,,,
2323,126,592,attend,,2023-01-10 00:20:29.076663,2023-09-20 14:31:38.504566,2023-01-30 15:16:21.752390,,,,,,
2324,142,440,cancel,,2023-01-10 00:21:42.658384,2023-01-18 19:01:50.568633,,,,,,,
2325,124,323,attend,,2023-01-10 00:27:08.364955,2023-09-20 14:31:38.518154,2023-01-26 18:08:12.984619,,,,,,
2326,132,592,enroll,,2023-01-10 00:39:50.840273,2023-01-10 00:39:50.840273,,,,,,,
2327,146,592,absent,,2023-01-10 00:41:10.155611,2023-02-09 15:24:13.853352,,,,,,,
2328,124,592,cancel,,2023-01-10 00:42:23.470621,2023-01-26 05:42:04.693234,,,,,,,
2329,171,592,cancel,,2023-01-10 00:43:03.924051,2023-01-10 00:43:23.576728,,,,,,,
2330,157,592,cancel,,2023-01-10 00:44:10.440192,2023-02-21 17:02:15.591800,,,,,,,
2331,156,592,cancel,,2023-01-10 00:44:52.134311,2023-02-21 17:02:19.887108,,,,,,,
2332,154,558,enroll,,2023-01-10 00:55:42.227151,2023-01-10 00:55:42.227151,,,,,,,
2333,132,558,attend,,2023-01-10 00:56:24.373830,2023-09-20 14:31:38.533386,2023-03-31 17:10:28.532067,,,,,,
2334,155,577,cancel,,2023-01-10 01:06:52.772316,2023-04-03 17:49:21.278030,,,,,,,
2335,128,558,enroll,,2023-01-10 01:12:25.574271,2023-01-10 01:12:25.574271,,,,,,,
2336,123,66,cancel,,2023-01-10 01:13:35.303891,2023-01-18 16:12:03.993331,,,,,,,
2337,154,688,enroll,,2023-01-10 01:19:13.785697,2023-01-10 01:19:13.785697,,,,,,,
2338,154,689,enroll,,2023-01-10 01:21:35.673155,2023-01-10 01:21:35.673155,,,,,,,
2339,128,689,enroll,,2023-01-10 01:22:39.597788,2023-01-25 04:02:36.283209,,,,,,,
2340,149,690,absent,,2023-01-10 01:41:22.041787,2023-02-10 18:08:14.431779,,,,,,,
2341,127,690,enroll,,2023-01-10 01:42:28.221047,2023-01-10 01:42:28.221047,,,,,,,
2342,118,690,enroll,,2023-01-10 01:43:19.671691,2023-01-10 01:43:19.671691,,,,,,,
2343,98,690,active,,2023-01-10 01:43:54.255177,2023-01-10 01:43:57.971888,,,,,,,
2344,120,690,absent,,2023-01-10 01:44:22.554967,2023-01-20 15:25:14.571258,,,,,,,
2345,176,691,attend,,2023-01-10 01:58:32.956550,2023-09-20 14:31:38.549672,2023-01-25 21:47:53.171389,,,,,,
2346,157,692,enroll,,2023-01-10 02:00:55.027637,2023-01-10 02:00:55.027637,,,,,,,
2347,115,317,absent,,2023-01-10 02:01:47.228685,2023-01-20 15:24:22.762833,,,,,,,
2348,179,693,cancel,,2023-01-10 02:03:51.104311,2023-01-27 13:38:27.694541,,,,,,,
2349,118,317,cancel,,2023-01-10 02:04:27.458764,2023-01-26 23:52:47.152127,,,,,,,
2350,157,544,enroll,,2023-01-10 02:04:48.571790,2023-01-10 02:04:48.571790,,,,,,,
2351,117,317,cancel,,2023-01-10 02:06:18.039894,2023-02-08 17:32:27.894915,,,,,,,
2352,128,317,cancel,,2023-01-10 02:11:13.875234,2023-01-30 23:14:04.670772,,,,,,,
2353,122,544,attend,,2023-01-10 02:11:15.777442,2023-09-20 14:31:38.561629,2023-01-20 17:19:28.127790,,,,,,
2354,122,692,attend,,2023-01-10 02:11:27.737520,2023-09-20 14:31:38.572625,2023-01-20 17:19:28.820126,,,,,,
2355,158,237,absent,,2023-01-10 02:11:28.108354,2023-04-12 18:38:48.485854,,,,,,,
2356,179,692,cancel,,2023-01-10 02:11:53.494478,2023-01-27 16:11:08.182274,,,,,,,
2357,179,544,attend,,2023-01-10 02:12:06.075554,2023-09-20 14:31:38.583534,2023-01-27 17:01:31.799750,,,,,,
2358,153,544,enroll,,2023-01-10 02:19:25.512179,2023-01-10 02:19:25.512179,,,,,,,
2359,135,692,enroll,,2023-01-10 02:20:37.582192,2023-01-10 02:20:37.582192,,,,,,,
2360,152,692,enroll,,2023-01-10 02:21:25.916810,2023-01-10 02:21:25.916810,,,,,,,
2361,152,544,enroll,,2023-01-10 02:21:57.933270,2023-01-10 02:21:57.933270,,,,,,,
2362,115,657,absent,,2023-01-10 02:22:40.740723,2023-01-20 15:24:22.976289,,,,,,,
2363,121,657,enroll,,2023-01-10 02:26:08.797175,2023-01-10 02:26:08.797175,,,,,,,
2364,157,108,attend,,2023-01-10 02:26:41.907677,2023-09-20 14:31:38.593381,2023-02-27 15:19:38.542459,,,,,,
2365,168,544,enroll,,2023-01-10 02:28:11.267683,2023-01-10 02:28:11.267683,,,,,,,
2366,168,692,enroll,,2023-01-10 02:28:12.012097,2023-01-10 02:28:12.012097,,,,,,,
2367,174,657,cancel,,2023-01-10 02:29:29.073663,2023-01-10 02:29:38.978814,,,,,,,
2368,185,108,cancel,,2023-01-10 02:33:13.792422,2023-02-19 14:06:34.025672,,,,,,,
2369,128,340,enroll,,2023-01-10 02:35:12.120112,2023-01-27 01:15:47.536659,,,,,,,
2370,157,422,attend,,2023-01-10 02:37:22.080777,2023-09-20 14:31:38.602927,2023-02-27 15:19:38.881636,,,,,,
2371,156,422,cancel,,2023-01-10 02:37:26.873795,2023-04-05 21:15:35.200175,,,,,,,
2372,118,657,enroll,,2023-01-10 02:38:18.992897,2023-01-10 02:38:18.992897,,,,,,,
2373,124,422,attend,,2023-01-10 02:42:13.908272,2023-09-20 14:31:38.612657,2023-01-26 18:08:12.978140,,,,,,
2374,161,694,enroll,,2023-01-10 02:42:34.786750,2023-01-10 02:42:34.786750,,,,,,,
2375,162,694,enroll,,2023-01-10 02:44:01.645277,2023-01-10 02:44:01.645277,,,,,,,
2376,163,694,enroll,,2023-01-10 02:44:13.704308,2023-01-10 02:44:13.704308,,,,,,,
2377,157,695,enroll,,2023-01-10 02:47:28.425266,2023-02-26 15:32:25.447216,,,,,,,
2378,156,695,enroll,,2023-01-10 02:47:58.200146,2023-01-10 02:47:58.200146,,,,,,,
2379,122,695,absent,,2023-01-10 02:48:22.887738,2023-01-20 17:19:28.388017,,,,,,,
2380,135,695,enroll,,2023-01-10 02:48:57.958586,2023-01-10 02:48:57.958586,,,,,,,
2381,132,340,cancel,,2023-01-10 02:55:56.457072,2023-03-30 13:56:24.703053,,,,,,,
2382,152,340,cancel,,2023-01-10 02:57:46.225059,2023-02-14 21:02:51.418386,,,,,,,
2383,184,340,cancel,,2023-01-10 02:59:27.888176,2023-04-03 19:40:25.351084,,,,,,,
2384,156,499,cancel,,2023-01-10 03:04:05.542336,2023-03-30 20:07:38.224926,,,,,,,
2385,145,549,cancel,,2023-01-10 03:05:18.946535,2023-02-07 15:22:59.575777,,,,,,,
2386,153,499,enroll,,2023-01-10 03:06:49.135464,2023-01-10 03:06:49.135464,,,,,,,
2387,168,549,attend,,2023-01-10 03:07:41.185921,2023-09-20 14:31:38.623912,2023-03-28 17:21:49.328087,,,,,,
2388,121,592,enroll,,2023-01-10 03:08:56.747760,2023-01-10 03:08:56.747760,,,,,,,
2389,156,549,cancel,,2023-01-10 03:09:49.317333,2023-04-05 00:57:34.011045,,,,,,,
2390,169,592,enroll,,2023-01-10 03:10:37.862482,2023-01-10 03:10:37.862482,,,,,,,
2391,152,695,enroll,,2023-01-10 03:11:40.452190,2023-01-10 03:11:40.452190,,,,,,,
2392,122,549,attend,,2023-01-10 03:12:07.428446,2023-09-20 14:31:38.634280,2023-01-20 17:19:28.229900,,,,,,
2393,140,549,cancel,,2023-01-10 03:13:03.273264,2023-01-21 21:45:08.180061,,,,,,,
2394,122,592,absent,,2023-01-10 03:14:00.792508,2023-01-20 17:19:28.367858,,,,,,,
2395,133,549,waitlist,4,2023-01-10 03:14:01.466490,2023-01-10 03:14:01.466490,,,,,,,
2396,134,549,waitlist,1,2023-01-10 03:14:06.854319,2023-03-20 17:01:25.109227,,,,,,,
2397,140,592,cancel,,2023-01-10 03:14:10.775281,2023-01-30 02:34:08.178306,,,,,,,
2398,110,549,absent,,2023-01-10 03:14:24.334876,2023-04-10 16:47:40.771993,,,,,,,
2399,153,549,cancel,,2023-01-10 03:15:08.153214,2023-03-23 01:06:56.997635,,,,,,,
2400,142,592,cancel,,2023-01-10 03:15:42.160400,2023-02-27 16:17:01.595333,,,,,,,
2401,124,549,cancel,,2023-01-10 03:16:08.661277,2023-01-21 21:43:23.477711,,,,,,,
2402,140,696,cancel,,2023-01-10 03:17:03.565967,2023-01-10 03:23:14.713948,,,,,,,
2403,152,696,enroll,,2023-01-10 03:17:21.816186,2023-01-10 03:17:21.816186,,,,,,,
2404,133,592,waitlist,5,2023-01-10 03:17:42.139642,2023-01-10 03:17:42.139642,,,,,,,
2405,134,592,waitlist,2,2023-01-10 03:17:46.547303,2023-03-20 17:01:25.187759,,,,,,,
2406,110,592,waitlist,1,2023-01-10 03:17:56.639501,2023-04-10 13:58:23.471894,,,,,,,
2407,153,592,cancel,,2023-01-10 03:19:37.737198,2023-02-27 16:17:10.611073,,,,,,,
2408,122,696,waitlist,1,2023-01-10 03:23:02.516570,2023-01-20 14:59:37.887019,,,,,,,
2409,153,696,enroll,,2023-01-10 03:25:14.628111,2023-01-10 03:25:14.628111,,,,,,,
2410,157,696,cancel,,2023-01-10 03:26:15.532059,2023-01-20 17:18:36.581481,,,,,,,
2411,179,696,enroll,,2023-01-10 03:28:21.366733,2023-01-10 03:28:21.366733,,,,,,,
2412,157,430,enroll,,2023-01-10 04:49:05.518104,2023-02-27 15:19:38.914477,,,,,,,
2413,156,430,cancel,,2023-01-10 04:49:11.296246,2023-04-06 18:31:44.515838,,,,,,,
2414,140,430,cancel,,2023-01-10 04:49:40.430330,2023-02-02 15:48:21.486508,,,,,,,
2415,145,430,cancel,,2023-01-10 04:50:26.323872,2023-02-07 16:06:11.029586,,,,,,,
2416,167,430,cancel,,2023-01-10 04:51:06.209291,2023-03-07 03:48:45.968372,,,,,,,
2417,156,431,cancel,,2023-01-10 04:51:07.017683,2023-04-04 03:43:24.629172,,,,,,,
2418,140,431,enroll,,2023-01-10 04:51:31.997938,2023-01-10 04:51:31.997938,,,,,,,
2419,128,366,enroll,,2023-01-10 05:47:54.962370,2023-01-30 05:24:25.953462,,,,,,,
2420,120,697,cancel,,2023-01-10 06:05:32.471389,2023-01-11 06:07:01.891938,,,,,,,
2421,156,697,enroll,,2023-01-10 06:08:00.581773,2023-01-10 06:08:00.581773,,,,,,,
2422,152,697,cancel,,2023-01-10 06:08:21.489243,2023-01-30 17:12:44.304084,,,,,,,
2423,140,697,cancel,,2023-01-10 06:08:31.373313,2023-02-02 14:58:35.571192,,,,,,,
2424,133,697,waitlist,6,2023-01-10 06:08:43.385760,2023-01-10 06:08:43.385760,,,,,,,
2425,110,697,waitlist,2,2023-01-10 06:08:52.235329,2023-04-10 13:58:23.481428,,,,,,,
2426,156,183,enroll,,2023-01-10 09:00:21.688379,2023-01-10 09:00:21.688379,,,,,,,
2427,134,183,waitlist,3,2023-01-10 09:00:56.826669,2023-03-20 17:01:25.266077,,,,,,,
2428,157,556,enroll,,2023-01-10 09:46:44.335251,2023-02-27 13:00:33.818437,,,,,,,
2429,158,556,absent,,2023-01-10 09:47:37.749261,2023-04-12 18:38:48.487266,,,,,,,
2430,179,556,cancel,,2023-01-10 09:48:41.900796,2023-01-27 16:13:02.480732,,,,,,,
2431,124,556,attend,,2023-01-10 09:49:09.048364,2023-09-20 14:31:38.646543,2023-01-26 18:19:04.972162,,,,,,
2432,152,556,cancel,,2023-01-10 09:49:57.063047,2023-02-12 17:32:16.358101,,,,,,,
2433,140,556,cancel,,2023-01-10 09:50:18.118167,2023-02-02 15:10:03.580344,,,,,,,
2434,133,556,waitlist,7,2023-01-10 09:51:05.993466,2023-01-10 09:51:05.993466,,,,,,,
2435,134,556,waitlist,4,2023-01-10 09:51:09.600338,2023-03-20 17:01:25.357035,,,,,,,
2436,110,556,waitlist,3,2023-01-10 09:51:31.508482,2023-04-10 13:58:23.490084,,,,,,,
2437,127,556,cancel,,2023-01-10 09:52:08.457779,2023-01-29 18:07:02.665749,,,,,,,
2438,123,556,cancel,,2023-01-10 09:52:49.404678,2023-01-20 18:36:53.410219,,,,,,,
2439,135,556,cancel,,2023-01-10 09:53:59.406439,2023-02-12 17:32:02.124531,,,,,,,
2440,153,556,cancel,,2023-01-10 09:56:55.641593,2023-01-10 09:57:05.803518,,,,,,,
2441,175,556,cancel,,2023-01-10 10:05:36.829238,2023-01-10 10:05:50.138858,,,,,,,
2442,141,556,enroll,,2023-01-10 10:06:46.438864,2023-01-10 10:06:46.438864,,,,,,,
2443,185,556,cancel,,2023-01-10 10:09:44.765190,2023-02-20 14:40:25.659514,,,,,,,
2444,141,459,cancel,,2023-01-10 12:08:58.920788,2023-02-07 01:24:28.166892,,,,,,,
2445,142,119,cancel,,2023-01-10 12:51:05.482869,2023-02-28 07:24:03.876624,,,,,,,
2446,133,119,waitlist,8,2023-01-10 12:54:15.076252,2023-01-10 12:54:15.076252,,,,,,,
2447,135,509,enroll,,2023-01-10 12:54:31.019720,2023-01-10 12:54:31.019720,,,,,,,
2448,167,119,cancel,,2023-01-10 12:54:34.785843,2023-02-28 07:24:18.560765,,,,,,,
2449,145,119,cancel,,2023-01-10 12:55:02.821759,2023-02-07 16:01:44.153009,,,,,,,
2450,118,509,attend,,2023-01-10 12:56:58.029397,2023-09-20 14:31:38.656256,2023-01-31 18:55:27.161329,,,,,,
2451,132,26,cancel,,2023-01-10 13:32:23.436080,2023-03-20 14:32:21.399212,,,,,,,
2452,171,26,cancel,,2023-01-10 13:33:04.998568,2023-01-10 14:25:10.470127,,,,,,,
2453,121,26,enroll,,2023-01-10 13:34:20.620390,2023-01-10 13:34:20.620390,,,,,,,
2454,169,26,cancel,,2023-01-10 13:34:58.572025,2023-02-21 18:00:11.403067,,,,,,,
2455,168,26,cancel,,2023-01-10 13:35:31.139563,2023-03-20 14:32:27.867075,,,,,,,
2456,112,26,enroll,,2023-01-10 13:37:32.014817,2023-01-10 13:37:32.014817,,,,,,,
2457,142,26,cancel,,2023-01-10 13:38:34.909641,2023-02-23 14:45:47.485891,,,,,,,
2458,141,93,cancel,,2023-01-10 13:38:44.520919,2023-02-09 15:38:14.425481,,,,,,,
2459,161,26,cancel,,2023-01-10 13:41:28.629717,2023-03-20 14:32:34.522054,,,,,,,
2460,108,26,enroll,,2023-01-10 13:42:58.779135,2023-01-10 13:42:58.779135,,,,,,,
2461,141,89,cancel,,2023-01-10 13:44:54.694097,2023-02-13 13:10:34.331669,,,,,,,
2462,170,26,attend,,2023-01-10 13:45:47.764166,2023-09-20 14:31:38.666570,2023-03-01 15:18:54.671902,,,,,,
2463,136,26,enroll,,2023-01-10 13:45:58.152689,2023-01-10 13:45:58.152689,,,,,,,
2464,182,26,cancel,,2023-01-10 13:47:29.087105,2023-02-23 14:45:42.447753,,,,,,,
2465,120,432,attend,,2023-01-10 13:48:55.146172,2023-09-20 14:31:38.676916,2023-01-18 20:01:21.494807,,,,,,
2466,149,432,absent,,2023-01-10 13:53:08.993797,2023-02-10 18:08:13.834965,,,,,,,
2467,119,432,enroll,,2023-01-10 14:01:17.380129,2023-01-10 14:01:17.380129,,,,,,,
2468,129,432,absent,,2023-01-10 14:04:09.805335,2023-01-23 21:42:28.598373,,,,,,,
2469,125,432,cancel,,2023-01-10 14:07:16.154403,2023-01-10 14:07:59.023501,,,,,,,
2470,161,432,enroll,,2023-01-10 14:09:51.390986,2023-01-10 14:09:51.390986,,,,,,,
2471,162,698,enroll,,2023-01-10 14:10:03.699419,2023-01-10 14:10:03.699419,,,,,,,
2472,162,432,enroll,,2023-01-10 14:11:04.551394,2023-01-10 14:11:04.551394,,,,,,,
2473,163,432,enroll,,2023-01-10 14:12:01.211542,2023-01-10 14:12:01.211542,,,,,,,
2474,141,693,cancel,,2023-01-10 14:14:48.576554,2023-02-13 15:43:12.167376,,,,,,,
2475,135,432,enroll,,2023-01-10 14:15:59.319975,2023-01-10 14:15:59.319975,,,,,,,
2476,181,432,enroll,,2023-01-10 14:18:11.432926,2023-01-10 14:18:11.432926,,,,,,,
2477,150,510,enroll,,2023-01-10 14:19:54.185149,2023-01-10 14:19:54.185149,,,,,,,
2478,168,432,enroll,,2023-01-10 14:21:15.110082,2023-01-10 14:21:15.110082,,,,,,,
2479,158,432,absent,,2023-01-10 14:24:25.905180,2023-04-12 18:38:48.487951,,,,,,,
2480,157,432,attend,,2023-01-10 14:25:23.514472,2023-09-20 14:31:38.688309,2023-02-27 17:51:22.818425,,,,,,
2481,156,432,enroll,,2023-01-10 14:25:27.183002,2023-02-21 17:02:19.953013,,,,,,,
2482,179,432,enroll,,2023-01-10 14:30:11.591951,2023-01-10 14:30:11.591951,,,,,,,
2483,124,432,cancel,,2023-01-10 14:31:29.809516,2023-01-10 14:32:20.621520,,,,,,,
2484,171,432,enroll,,2023-01-10 14:32:14.323127,2023-01-10 14:32:14.323127,,,,,,,
2485,155,325,enroll,,2023-01-10 14:33:17.544313,2023-01-10 14:33:17.544313,,,,,,,
2486,152,432,enroll,,2023-01-10 14:35:41.269497,2023-01-10 14:35:41.269497,,,,,,,
2487,142,432,enroll,,2023-01-10 14:37:14.053615,2023-01-10 14:37:14.053615,,,,,,,
2488,132,700,cancel,,2023-01-10 14:38:30.685520,2023-03-30 00:52:40.734114,,,,,,,
2489,98,701,cancel,,2023-01-10 14:47:08.874991,2023-01-10 14:48:06.099529,,,,,,,
2490,118,432,enroll,,2023-01-10 14:48:05.498697,2023-01-10 14:48:05.498697,,,,,,,
2491,146,432,absent,,2023-01-10 14:49:24.244901,2023-02-09 15:25:14.462250,,,,,,,
2492,171,554,enroll,,2023-01-10 14:50:13.201580,2023-01-10 14:50:13.201580,,,,,,,
2493,151,432,absent,,2023-01-10 14:50:30.733757,2023-02-15 19:22:23.892861,,,,,,,
2494,132,554,cancel,,2023-01-10 14:50:42.779081,2023-03-29 16:49:58.816266,,,,,,,
2495,169,432,enroll,,2023-01-10 14:52:22.515045,2023-01-10 14:52:22.515045,,,,,,,
2496,170,432,enroll,,2023-01-10 14:52:41.576018,2023-01-10 14:52:41.576018,,,,,,,
2497,135,554,attend,,2023-01-10 14:53:00.309083,2023-09-20 14:31:38.700561,2023-02-14 20:45:37.983353,,,,,,
2498,136,432,enroll,,2023-01-10 14:54:29.239945,2023-01-10 14:54:29.239945,,,,,,,
2499,172,432,enroll,,2023-01-10 14:56:04.287258,2023-01-10 14:56:04.287258,,,,,,,
2500,127,432,enroll,,2023-01-10 14:57:25.124688,2023-01-10 14:57:25.124688,,,,,,,
2501,143,432,absent,,2023-01-10 14:58:37.080839,2023-02-08 14:32:10.343735,,,,,,,
2502,165,432,enroll,,2023-01-10 15:01:32.869077,2023-01-10 15:01:32.869077,,,,,,,
2503,112,432,enroll,,2023-01-10 15:02:44.709850,2023-01-10 15:02:44.709850,,,,,,,
2504,174,432,enroll,,2023-01-10 15:04:38.881730,2023-01-10 15:04:38.881730,,,,,,,
2505,179,569,attend,,2023-01-10 15:22:11.210754,2023-09-20 14:31:38.711363,2023-01-27 17:01:31.642165,,,,,,
2506,160,356,attend,,2023-01-10 15:23:13.109144,2023-09-20 14:31:38.720457,2023-02-28 15:02:25.838377,,,,,,
2507,179,698,cancel,,2023-01-10 15:53:45.826964,2023-01-27 14:39:16.699317,,,,,,,
2508,141,698,cancel,,2023-01-10 15:54:10.728293,2023-02-13 15:44:00.145990,,,,,,,
2509,155,343,cancel,,2023-01-10 15:58:06.333377,2023-04-04 00:46:17.137857,,,,,,,
2510,109,343,cancel,,2023-01-10 16:03:26.999940,2023-04-12 21:30:32.050127,,,,,,,
2511,157,343,waitlist,1,2023-01-10 16:08:00.930357,2023-02-27 14:30:25.828042,,,,,,,
2512,115,343,attend,,2023-01-10 16:15:35.449456,2023-09-20 14:31:38.730733,2023-01-18 18:00:56.831778,,,,,,
2513,114,343,attend,,2023-01-10 16:17:05.565435,2023-09-20 14:31:38.739357,2023-01-25 18:04:14.009417,,,,,,
2514,117,343,attend,,2023-01-10 16:20:03.771674,2023-09-20 14:31:38.749496,2023-02-08 18:01:44.286727,,,,,,
2515,113,343,attend,,2023-01-10 16:21:02.988742,2023-09-20 14:31:38.758054,2023-02-01 18:03:34.467060,,,,,,
2516,164,343,attend,,2023-01-10 16:21:55.846760,2023-09-20 14:31:38.768103,2023-02-22 18:06:18.156051,,,,,,
2517,143,87,cancel,,2023-01-10 16:50:46.786294,2023-02-06 17:58:03.043790,,,,,,,
2518,100,87,enroll,,2023-01-10 16:54:08.513435,2023-01-10 16:54:08.513435,,,,,,,
2519,141,87,cancel,,2023-01-10 16:57:17.223636,2023-02-12 21:57:04.624566,,,,,,,
2520,118,702,enroll,,2023-01-10 16:58:09.489713,2023-01-10 16:58:09.489713,,,,,,,
2521,134,486,waitlist,5,2023-01-10 17:07:24.551097,2023-03-20 17:01:25.406726,,,,,,,
2522,141,486,enroll,,2023-01-10 17:07:46.085126,2023-01-10 17:07:46.085126,,,,,,,
2523,157,579,waitlist,2,2023-01-10 17:16:50.495205,2023-02-27 14:30:25.833892,,,,,,,
2524,156,579,cancel,,2023-01-10 17:16:56.769819,2023-04-06 05:29:41.824226,,,,,,,
2525,158,579,cancel,,2023-01-10 17:17:11.270751,2023-04-06 05:30:54.145208,,,,,,,
2526,141,579,cancel,,2023-01-10 17:18:12.594440,2023-02-06 18:08:01.952396,,,,,,,
2527,145,579,cancel,,2023-01-10 17:19:10.329352,2023-02-06 18:08:46.577251,,,,,,,
2528,185,579,enroll,,2023-01-10 17:20:49.103364,2023-02-19 15:04:28.602021,,,,,,,
2529,142,53,enroll,,2023-01-10 17:22:56.027879,2023-01-10 17:22:56.027879,,,,,,,
2530,149,703,attend,,2023-01-10 17:28:10.210928,2023-09-20 14:31:38.778525,2023-02-10 18:08:13.992735,,,,,,
2531,123,703,attend,,2023-01-10 17:28:51.922829,2023-09-20 14:31:38.790331,2023-01-20 20:11:24.169286,,,,,,
2532,185,87,enroll,,2023-01-10 17:52:51.720184,2023-02-20 09:44:51.883528,,,,,,,
2533,155,497,cancel,,2023-01-10 18:03:52.097206,2023-04-05 18:12:23.077475,,,,,,,
2534,149,497,absent,,2023-01-10 18:06:19.589345,2023-02-10 18:08:14.018331,,,,,,,
2535,118,497,enroll,,2023-01-10 18:07:07.476827,2023-01-10 18:07:07.476827,,,,,,,
2536,146,497,absent,,2023-01-10 18:07:34.984568,2023-02-09 15:31:58.053597,,,,,,,
2537,151,497,absent,,2023-01-10 18:07:48.467876,2023-02-15 19:22:45.211353,,,,,,,
2538,169,497,enroll,,2023-01-10 18:07:58.182354,2023-01-10 18:07:58.182354,,,,,,,
2539,170,497,enroll,,2023-01-10 18:08:08.260261,2023-01-10 18:08:08.260261,,,,,,,
2540,136,497,enroll,,2023-01-10 18:08:18.948654,2023-01-10 18:08:18.948654,,,,,,,
2541,172,497,enroll,,2023-01-10 18:13:22.268727,2023-01-10 18:13:22.268727,,,,,,,
2542,165,441,enroll,,2023-01-10 19:27:41.941288,2023-01-10 19:27:41.941288,,,,,,,
2543,99,331,active,,2023-01-10 19:29:09.711130,2023-01-10 19:29:13.382708,,,,,,,
2544,176,186,attend,,2023-01-10 20:28:01.030533,2023-09-20 14:31:38.800673,2023-02-07 18:17:15.917992,,,,,,
2545,99,186,active,,2023-01-10 20:42:52.657774,2023-01-10 20:42:54.628293,,,,,,,
2546,134,532,waitlist,6,2023-01-10 21:09:21.617869,2023-03-20 17:01:25.428113,,,,,,,
2547,167,55,cancel,,2023-01-10 22:33:46.559506,2023-03-07 17:43:28.344083,,,,,,,
2548,132,55,cancel,,2023-01-10 22:38:17.102899,2023-03-25 15:31:17.953050,,,,,,,
2549,168,55,cancel,,2023-01-10 22:39:41.568659,2023-03-27 20:35:50.941001,,,,,,,
2550,158,55,attend,,2023-01-10 22:40:50.887705,2023-09-20 14:31:38.813544,2023-04-12 18:38:48.629558,,,,,,
2551,185,55,enroll,,2023-01-10 22:42:17.115374,2023-02-20 14:40:25.744501,,,,,,,
2552,145,55,cancel,,2023-01-10 22:44:29.982336,2023-02-06 20:53:43.367048,,,,,,,
2553,145,403,attend,,2023-01-11 00:52:59.195945,2023-09-20 14:31:38.824892,2023-02-07 18:31:13.157379,,,,,,
2554,142,403,enroll,,2023-01-11 00:54:22.635370,2023-01-11 00:54:22.635370,,,,,,,
2555,142,704,cancel,,2023-01-11 00:55:07.822290,2023-02-23 16:20:41.940176,,,,,,,
2556,142,705,enroll,,2023-01-11 00:56:06.677651,2023-01-11 00:56:06.677651,,,,,,,
2557,110,484,waitlist,4,2023-01-11 01:55:05.518889,2023-04-10 13:58:23.498601,,,,,,,
2558,128,484,enroll,,2023-01-11 01:55:45.901726,2023-01-30 19:09:26.555002,,,,,,,
2559,132,484,cancel,,2023-01-11 01:58:52.031173,2023-03-29 16:41:02.896488,,,,,,,
2560,121,484,enroll,,2023-01-11 02:01:40.769799,2023-01-11 02:01:40.769799,,,,,,,
2561,157,539,waitlist,3,2023-01-11 02:06:06.549433,2023-02-27 14:30:25.840671,,,,,,,
2562,126,539,cancel,,2023-01-11 02:06:14.685732,2023-01-29 18:12:08.005646,,,,,,,
2563,152,635,enroll,,2023-01-11 04:43:56.143103,2023-01-11 04:43:56.143103,,,,,,,
2564,160,697,cancel,,2023-01-11 06:06:49.349270,2023-02-23 16:38:39.008480,,,,,,,
2565,124,506,attend,,2023-01-11 14:07:43.700764,2023-09-20 14:31:38.834438,2023-01-26 18:13:58.719129,,,,,,
2566,145,506,enroll,,2023-01-11 14:11:51.396183,2023-02-06 18:08:46.687736,,,,,,,
2567,134,506,waitlist,7,2023-01-11 14:18:26.846803,2023-03-20 17:01:25.443285,,,,,,,
2568,110,506,waitlist,5,2023-01-11 14:18:53.999769,2023-04-10 13:58:23.507869,,,,,,,
2569,185,506,waitlist,1,2023-01-11 14:24:14.684673,2023-02-20 14:40:25.901734,,,,,,,
2570,171,706,cancel,,2023-01-11 15:21:21.172890,2023-03-22 16:15:08.570318,,,,,,,
2571,141,706,enroll,,2023-01-11 15:24:13.547537,2023-01-11 15:24:13.547537,,,,,,,
2572,134,706,waitlist,8,2023-01-11 15:27:34.951133,2023-03-20 17:01:25.450242,,,,,,,
2573,153,706,cancel,,2023-01-11 15:28:23.703039,2023-03-22 16:15:19.875418,,,,,,,
2574,118,707,attend,,2023-01-11 16:03:53.164025,2023-09-20 14:31:38.844542,2023-01-31 18:55:27.540199,,,,,,
2575,135,291,cancel,,2023-01-11 17:23:37.378807,2023-02-14 16:08:08.418522,,,,,,,
2576,181,291,cancel,,2023-01-11 17:25:43.692564,2023-03-01 20:11:14.285748,,,,,,,
2577,168,291,cancel,,2023-01-11 17:26:25.692680,2023-03-28 16:14:11.988457,,,,,,,
2578,167,291,cancel,,2023-01-11 17:27:22.719954,2023-03-07 05:59:31.412825,,,,,,,
2579,128,291,cancel,,2023-01-11 17:28:13.862149,2023-01-31 05:14:17.873731,,,,,,,
